province,province_id,city,city_id,year,agriculture_population,urban_population,total_population
辽宁省,210000,大连市,210200,2013,2440146.8588235294,4099891.560784314,6761209.321568627
辽宁省,210000,丹东市,210600,2013,1125606.0078431375,935693.988235294,2464094.7490196074
辽宁省,210000,抚顺市,210400,2013,461841.5921568627,1488489.0196078431,2164213.9098039223
辽宁省,210000,阜新市,210900,2013,1065192.9294117647,774143.8352941176,1839638.7647058824
辽宁省,210000,葫芦岛市,211400,2013,1939273.0901960784,689109.7450980393,2648593.9294117647
辽宁省,210000,锦州市,210700,2013,1826241.5254901957,1339598.223529412,3170228.462745098
辽宁省,210000,辽阳市,211000,2013,779789.6274509802,1108271.8705882349,1906156.2745098064
辽宁省,210000,盘锦市,211100,2013,529169.474509804,875703.6392156862,1411196.6392156861
辽宁省,210000,沈阳市,210100,2013,2087875.341176471,6118271.407843137,8209310.599999996
辽宁省,210000,铁岭市,211200,2013,1981528.7764705883,697015.6941176471,2752763.5764705883
辽宁省,210000,营口市,210800,2013,1011062.9450980391,1401768.0235294118,2462955.227450981
青海省,630000,海东市,630200,2013,1076609.5960784312,342150.5764705882,1422491.490196078
青海省,630000,西宁市,630100,2013,718605.0666666665,1519075.6,2237855.549019608
山东省,370000,滨州市,371600,2013,3109857.3803921556,680743.3960784315,3796318.654901959
山东省,370000,德州市,371400,2013,4673668.976470588,1011974.968627451,5686703.898039215
山东省,370000,东营市,370500,2013,976145.850980392,1074657.094117647,2063072.2941176468
山东省,370000,菏泽市,371700,2013,7151256.027450981,1280844.9843137257,8463901.937254902
山东省,370000,济南市,370100,2013,3973746.564705882,4271468.305882353,8259934.599999998
山东省,370000,济宁市,370800,2013,5857348.56862745,2224077.3725490198,8163522.443137254
山东省,370000,聊城市,371500,2013,4788264.09019608,1096800.0705882353,5897009.886274511
山东省,370000,临沂市,371300,2013,7289031.00392157,2781192.054901961,1.0156483301960785E7
山东省,370000,青岛市,370200,2013,3820350.866666666,4803636.450980392,8788405.572549019
山东省,370000,日照市,371100,2013,2087565.8000000005,760056.3019607842,2860971.7490196074
山东省,370000,泰安市,370900,2013,3763986.525490197,1775034.1921568627,5548297.780392159
山东省,370000,威海市,371000,2013,1994436.4039215688,800818.8235294118,2838462.8078431375
山东省,370000,潍坊市,370700,2013,6051397.584313725,2942564.4,9202717.780392157
山东省,370000,烟台市,370600,2013,4532440.976470588,2444723.192156863,7049069.031372549
山东省,370000,枣庄市,370400,2013,2250705.9725490203,1532305.7803921571,3790772.756862746
山东省,370000,淄博市,370300,2013,2087040.5372549016,2430964.3568627452,4526372.945098038
山西省,140000,大同市,140200,2013,1556418.8274509807,1801537.8156862743,3358267.1764705875
山西省,140000,晋城市,140500,2013,1290024.0588235294,791654.0,2306064.541176471
山西省,140000,晋中市,140700,2013,1964448.0235294118,1229724.0823529412,3296828.392156863
山西省,140000,临汾市,141000,2013,2497604.5137254894,1645903.0862745098,4379973.219607843
山西省,140000,吕梁市,141100,2013,2697110.8392156865,1000111.1647058823,3777413.1098039206
山西省,140000,朔州市,140600,2013,1311615.1058823527,421386.0,1733051.9568627444
山西省,140000,太原市,140100,2013,779733.4980392158,3452845.1843137257,4252021.807843137
山西省,140000,忻州市,140900,2013,2593177.08627451,498784.35686274513,3105107.1490196083
山西省,140000,阳泉市,140300,2013,564357.8274509802,805000.2666666666,1383208.854901961
山西省,140000,运城市,140800,2013,3534154.999999999,1631335.5372549018,5212849.023529411
山西省,140000,长治市,140400,2013,2367868.576470589,921417.0,3377033.2745098043
陕西省,610000,安康市,610900,2013,450224.92549019604,399968.13333333336,2662954.0784313725
陕西省,610000,宝鸡市,610300,2013,2174960.380392156,1192505.0,3755698.9215686275
陕西省,610000,汉中市,610700,2013,1460461.2,410335.0,3459998.4156862744
陕西省,610000,商洛市,611000,2013,694575.5215686276,170340.0,2368703.7803921574
陕西省,610000,铜川市,610200,2013,471340.5960784314,299227.63921568624,850679.9607843137
陕西省,610000,渭南市,610500,2013,4284345.509803922,1017994.0352941178,5341866.399999999
陕西省,610000,西安市,610100,2013,3046846.815686274,5247646.694117648,8506679.945098039
陕西省,610000,咸阳市,610400,2013,3850932.3215686274,1263274.6705882354,5218199.901960785
陕西省,610000,延安市,610600,2013,1899434.1137254902,115508.0,2214421.1411764706
陕西省,610000,榆林市,610800,2013,2943790.168627451,434007.47450980387,3379647.3647058825
四川省,510000,巴中市,511900,2013,34432.529411764706,145767.0,3303791.3529411764
四川省,510000,成都市,510100,2013,3542896.1058823527,8163511.5058823535,1.5307819756862747E7
四川省,510000,达州市,511700,2013,3059522.2352941176,455691.0,5560586.968627451
四川省,510000,德阳市,510600,2013,2148687.384313726,1042944.5764705885,3661943.4156862726
四川省,510000,广安市,511600,2013,2649036.639215687,171838.0,3219338.5686274515
四川省,510000,广元市,510800,2013,161845.3411764706,353611.4117647059,2522290.9333333336
四川省,510000,乐山市,511100,2013,298578.72156862746,642722.0,3271272.5411764705
四川省,510000,泸州市,510500,2013,1109966.3607843139,285798.73333333334,4275841.870588235
四川省,510000,眉山市,511400,2013,1818329.7725490192,300934.1647058823,2990624.7294117645
四川省,510000,绵阳市,510700,2013,2160612.6039215685,1089308.0,4681929.290196078
四川省,510000,南充市,511300,2013,2796156.9843137255,831387.5882352941,6334150.70980392
四川省,510000,内江市,511000,2013,1746409.9764705882,441161.25098039216,3708946.466666667
四川省,510000,攀枝花市,510400,2013,140374.65098039218,460643.5450980392,1227102.4274509805
四川省,510000,遂宁市,510900,2013,1779829.9725490198,458527.0,3286813.42745098
四川省,510000,雅安市,511800,2013,218221.2823529412,284672.0,1526296.2274509808
四川省,510000,宜宾市,511500,2013,839826.6470588235,429197.7254901961,4534227.788235293
四川省,510000,资阳市,512000,2013,1254596.231372549,163752.9137254902,2648892.8117647055
四川省,510000,自贡市,510300,2013,756280.3960784314,883378.8509803922,2734477.576470589
云南省,530000,保山市,530500,2013,769177.0941176472,718764.0117647059,2535235.8901960785
云南省,530000,昆明市,530100,2013,998038.6235294116,4120191.6784313726,6517994.054901959
云南省,530000,丽江市,530700,2013,609255.1019607842,192192.3725490196,1253366.2627450982
云南省,530000,临沧市,530900,2013,603596.0,406239.9882352941,2462236.6901960783
云南省,530000,普洱市,530800,2013,396574.5294117647,455615.0588235294,2572268.941176471
云南省,530000,曲靖市,530300,2013,2482121.2549019605,997576.0,5912133.701960783
云南省,530000,玉溪市,530400,2013,381637.4,974288.1843137254,2340170.3647058834
云南省,530000,昭通市,530600,2013,1472816.9882352941,226983.0745098039,5273430.470588235
浙江省,330000,杭州市,330100,2013,107208.07058823529,6221791.188235294,8783589.878431376
浙江省,330000,湖州市,330500,2013,470863.52156862745,991532.9450980392,2911645.301960783
浙江省,330000,嘉兴市,330400,2013,1954399.874509804,1959080.262745098,4543801.584313726
浙江省,330000,金华市,330700,2013,357393.2039215686,2460615.5764705883,5442083.780392157
浙江省,330000,丽水市,331100,2013,146032.90588235293,567356.1568627451,2141862.2117647054
浙江省,330000,宁波市,330200,2013,725093.1960784314,5247224.6823529415,7691872.764705882
浙江省,330000,衢州市,330800,2013,351656.41176470596,550263.0,2146426.196078431
浙江省,330000,绍兴市,330600,2013,541680.9490196079,2807331.4862745097,5012047.1098039225
浙江省,330000,台州市,331000,2013,888442.5764705882,2838285.0,6051658.235294117
浙江省,330000,温州市,330300,2013,701509.0117647059,5833364.0,9243854.02745098
浙江省,330000,舟山市,330900,2013,32956.60392156863,403703.0745098039,1097165.8901960785
甘肃省,620000,甘南藏族自治州,623000,2013,502012.12941176473,114151.38823529411,696921.7176470588
甘肃省,620000,临夏回族自治州,622900,2013,1648859.9764705885,294568.41568627453,1959733.4039215685
贵州省,520000,黔东南苗族侗族自治州,522600,2013,106750.37254901961,356290.0470588235,3526258.5137254894
贵州省,520000,黔南布依族苗族自治州,522700,2013,325653.9960784314,273876.0,3274741.254901961
贵州省,520000,黔西南布依族苗族自治州,522300,2013,834507.9215686274,231491.0,2846422.117647059
湖北省,420000,恩施土家族苗族自治州,422800,2013,207387.58039215684,279073.36078431376,3316928.0313725485
湖南省,430000,湘西土家族苗族自治州,433100,2013,155663.87843137255,184637.8862745098,2582633.1725490196
吉林省,220000,延边朝鲜族自治州,222400,2013,804571.0666666665,1314404.8470588233,2304225.564705882
青海省,630000,果洛藏族自治州,632600,2013,166483.73725490196,16900.0,183779.64705882355
青海省,630000,海北藏族自治州,632200,2013,217889.05098039217,58615.0,277610.7450980392
青海省,630000,海南藏族自治州,632500,2013,355613.968627451,83291.0,447138.75294117647
青海省,630000,海西蒙古族藏族自治州,632800,2013,179569.68235294122,181172.0,492648.1215686275
青海省,630000,黄南藏族自治州,632300,2013,243675.68235294113,19974.560784313726,264006.80392156856
青海省,630000,玉树藏族自治州,632700,2013,368186.9529411765,15730.0,388964.3843137255
四川省,510000,阿坝藏族羌族自治州,513200,2013,478579.9960784315,6460.0,907479.8431372546
四川省,510000,甘孜藏族自治州,513300,2013,862694.1607843137,41916.0,1108912.6941176471
四川省,510000,凉山彝族自治州,513400,2013,1959481.1764705882,595109.8156862746,4608811.811764708
云南省,530000,楚雄彝族自治州,532300,2013,700847.2352941177,473488.8666666667,2716346.607843138
云南省,530000,大理白族自治州,532900,2013,1550610.5568627454,773989.0,3500102.835294118
云南省,530000,德宏傣族景颇族自治州,533100,2013,672132.2509803923,293992.97647058824,1223467.0039215689
云南省,530000,迪庆藏族自治州,533400,2013,194872.8705882353,36071.40392156863,417061.02745098027
云南省,530000,红河哈尼族彝族自治州,532500,2013,1388445.7333333334,1002407.3450980393,4548285.247058824
云南省,530000,怒江傈僳族自治州,533300,2013,121791.40784313725,4409.0,535682.6196078431
云南省,530000,文山壮族苗族自治州,532600,2013,1034342.105882353,288859.0,3560945.5568627445
云南省,530000,西双版纳傣族自治州,532800,2013,260352.4745098039,89626.0,1148393.298039216
海南省,460000,白沙黎族自治县,469025,2013,10988.05882352941,1288.686274509804,174381.2745098039
海南省,460000,保亭黎族苗族自治县,469029,2013,10384.545098039216,3684.0,148486.98039215687
海南省,460000,昌江黎族自治县,469026,2013,96331.00000000001,36735.737254901964,226946.8784313725
海南省,460000,澄迈县,469023,2013,74235.24705882354,59735.0,473089.094117647
海南省,460000,定安县,469021,2013,68928.82745098039,34968.92941176471,279856.86666666664
海南省,460000,东方市,469007,2013,200127.35294117648,78005.26274509804,413187.9921568627
海南省,460000,乐东黎族自治县,469027,2013,237779.98823529412,14406.0,458844.34509803914
海南省,460000,临高县,469024,2013,12384.019607843136,66905.0,434387.0980392158
海南省,460000,陵水黎族自治县,469028,2013,168136.86274509804,50931.0,323930.9411764706
海南省,460000,琼海市,469002,2013,260660.90980392156,75235.0,493401.93333333335
海南省,460000,琼中黎族苗族自治县,469030,2013,341.8078431372549,2544.0,161443.9098039216
海南省,460000,屯昌县,469022,2013,115225.4274509804,30048.0,259063.72941176468
海南省,460000,万宁市,469006,2013,208012.49019607843,52006.0,547765.0745098039
海南省,460000,文昌市,469005,2013,111655.98823529412,20884.0,543818.0313725488
海南省,460000,五指山市,469001,2013,430.0,0.0,124629.22745098038
河南省,410000,济源市,419001,2013,315196.0431372549,320082.43137254904,685156.5137254901
湖北省,420000,潜江市,429005,2013,675258.7490196081,185689.87450980392,954714.1999999998
湖北省,420000,神农架林区,429021,2013,7615.0,0.0,77986.74901960787
湖北省,420000,天门市,429006,2013,1202377.5607843138,173255.17647058825,1421439.2392156858
湖北省,420000,仙桃市,429004,2013,702948.6588235293,196623.13725490196,1179084.3686274511
北京市,110000,北京市,110000,2013,2962023.6745098038,1.6795727729411766E7,1.985341430980392E7
上海市,310000,上海市,310000,2013,1443292.9215686275,2.0754954937254902E7,2.3311652494117647E7
天津市,120000,天津市,120000,2013,2877842.611764706,9967510.090196079,1.3024074007843139E7
重庆市,500000,重庆市,500000,2013,1.220778057254902E7,6642130.05882353,2.923189052156863E7
内蒙古自治区,150000,阿拉善盟,152900,2013,68610.40000000001,95463.32941176472,252615.09019607844
内蒙古自治区,150000,锡林郭勒盟,152500,2013,742915.9176470586,294429.0,1041549.8509803921
内蒙古自治区,150000,兴安盟,152200,2013,1181633.7686274515,437313.08235294116,1632992.647058823
西藏自治区,540000,阿里地区,542500,2013,37865.5294117647,28.0,103693.94509803921
新疆维吾尔自治区,650000,阿克苏地区,652900,2013,1676846.6196078432,655732.0,2390699.6509803925
新疆维吾尔自治区,650000,阿勒泰地区,654300,2013,375515.0627450981,153881.37647058823,539253.4941176471
新疆维吾尔自治区,650000,和田地区,653200,2013,1535355.2039215686,280450.0,2001004.5176470587
新疆维吾尔自治区,650000,喀什地区,653100,2013,3018346.2313725483,920610.0,4027058.945098038
新疆维吾尔自治区,650000,塔城地区,654200,2013,853298.2352941178,370495.7254901961,1231753.7411764709
广西壮族自治区,450000,百色市,451000,2013,487158.01176470594,426422.0,3506579.921568628
广西壮族自治区,450000,北海市,450500,2013,653984.1372549019,622191.8666666667,1562230.2156862745
广西壮族自治区,450000,崇左市,451400,2013,855400.8627450981,165459.0,2025523.5490196082
广西壮族自治区,450000,防城港市,450600,2013,183379.9137254902,143189.63137254902,877058.3647058823
广西壮族自治区,450000,贵港市,450800,2013,2618999.7176470584,637952.874509804,4174061.639215687
广西壮族自治区,450000,桂林市,450300,2013,190191.66666666666,1147104.0,4808524.352941177
广西壮族自治区,450000,河池市,451200,2013,278018.7647058824,241017.5843137255,3417370.4117647056
广西壮族自治区,450000,贺州市,451100,2013,433049.5254901961,380768.0,1987740.5882352942
广西壮族自治区,450000,来宾市,451300,2013,1298358.7921568628,241354.54117647058,2137657.745098039
广西壮族自治区,450000,柳州市,450200,2013,599418.0862745098,1619184.8549019608,3803025.501960784
广西壮族自治区,450000,南宁市,450100,2013,2632226.2980392156,2881915.2666666666,6739593.525490197
广西壮族自治区,450000,钦州市,450700,2013,1207360.3725490198,369095.8,3108524.7999999993
广西壮族自治区,450000,梧州市,450400,2013,94513.97254901961,707202.0,2915200.57254902
